year,date,day_class,model,horizon_min,n,RMSE,MAE
2020,2020-12-28,mixed,gbm,5,141,143.16327207088474,92.99602304042358
2020,2020-12-29,mixed,persistence,5,141,18.360367391046196,15.016069777468418
2020,2020-12-29,mixed,smart_persistence,5,141,8.834350479618786,3.7964996891264597
2020,2020-12-29,mixed,gbm,5,141,7.39464921239925,4.543878261031065
2020,2020-12-30,mixed,persistence,5,141,18.342086593483696,15.062965230739044
2020,2020-12-30,mixed,smart_persistence,5,141,8.95897968949941,3.890316047944828
2020,2020-12-30,mixed,gbm,5,141,8.120596177209743,4.97275415760878
2020,2020-12-31,mixed,persistence,5,141,18.285190907068188,14.746530202384264
2020,2020-12-31,mixed,smart_persistence,5,141,14.182079061901801,5.698402389833184
2020,2020-12-31,mixed,gbm,5,141,13.711192273599767,6.801340337197131
2021,2021-01-01,mixed,persistence,5,141,44.89419830151512,31.910384239031043
2021,2021-01-01,mixed,smart_persistence,5,141,42.34811372920679,25.59126838666615
2021,2021-01-01,mixed,gbm,5,141,40.66266426520864,28.5683355737674
2021,2021-01-02,mixed,persistence,5,140,89.88962608654906,42.929107979364005
2021,2021-01-02,mixed,smart_persistence,5,140,87.92661914355918,37.68030747778944
2021,2021-01-02,mixed,gbm,5,140,84.3548039488164,40.625051931693484
2021,2021-01-03,mixed,persistence,5,140,82.10628967707274,41.55590328489118
2021,2021-01-03,mixed,smart_persistence,5,140,81.44957681744528,36.698527598587795
2021,2021-01-03,mixed,gbm,5,140,75.08127280327818,36.76320759409913
2021,2021-01-04,mixed,persistence,5,120,97.61752500465974,42.18489197776265
2021,2021-01-04,mixed,smart_persistence,5,120,95.03038998814182,35.99144083970338
2021,2021-01-04,mixed,gbm,5,120,83.52108520539385,38.25197250986399
2021,2021-01-05,mixed,persistence,5,140,104.83271582297189,60.607609748841384
2021,2021-01-05,mixed,smart_persistence,5,140,103.83332021637686,60.49890278231279
2021,2021-01-05,mixed,gbm,5,140,93.01700920879787,60.17119455643051
2021,2021-01-06,mixed,persistence,5,128,21.521054689704137,15.152974933386322
2021,2021-01-06,mixed,smart_persistence,5,128,16.206066753613975,7.358806515907432
2021,2021-01-06,mixed,gbm,5,128,14.64995719923812,7.9118078668513165
2021,2021-01-07,mixed,persistence,5,141,17.972767844799932,15.404352445128426
2021,2021-01-07,mixed,smart_persistence,5,141,8.158131690641635,3.639558010986106
2021,2021-01-07,mixed,gbm,5,141,5.6605753820980205,3.7851500965526443
2021,2021-01-08,mixed,persistence,5,94,20.008591559946225,16.782765580847123
2021,2021-01-08,mixed,smart_persistence,5,94,10.83993494742571,6.106807469989453
2021,2021-01-08,mixed,gbm,5,94,10.816757346123746,6.300872101324102
2021,2021-01-09,mixed,persistence,5,101,94.10404957437649,50.00594600984118
2021,2021-01-09,mixed,smart_persistence,5,101,90.99998541503443,42.0435439123967
2021,2021-01-09,mixed,gbm,5,101,79.60677421178228,41.766634231598154
2021,2021-01-10,mixed,persistence,5,140,17.505050486659627,15.194275501795278
2021,2021-01-10,mixed,smart_persistence,5,140,7.094283056394533,3.3539815935293364
2021,2021-01-10,mixed,gbm,5,140,5.057677168351735,3.699550928186516
2021,2021-01-11,mixed,persistence,5,140,17.552340768756046,15.05814505985662
2021,2021-01-11,mixed,smart_persistence,5,140,7.4585256534714555,4.067222639908794
2021,2021-01-11,mixed,gbm,5,140,5.651348515594821,4.332611819918774
2021,2021-01-12,mixed,persistence,5,116,76.99714962192171,33.786766994958356
2021,2021-01-12,mixed,smart_persistence,5,116,73.91178617336178,26.843992149507095
2021,2021-01-12,mixed,gbm,5,116,65.95164265189172,27.66982310346593
2021,2021-01-13,mixed,persistence,5,140,76.02384737448367,37.00512354714286
2021,2021-01-13,mixed,smart_persistence,5,140,73.09783536315582,29.734049986719874
2021,2021-01-13,mixed,gbm,5,140,67.33122939020068,29.49642094967499
2021,2021-01-14,mixed,persistence,5,140,166.97990767234978,76.91419046946962
2021,2021-01-14,mixed,smart_persistence,5,140,165.06395910245752,70.21469443661175
2021,2021-01-14,mixed,gbm,5,140,136.13824852358186,66.58604718083059
2021,2021-01-15,overcast,persistence,5,139,60.52339656906129,40.02881751300635
2021,2021-01-15,overcast,smart_persistence,5,139,60.457407139036,39.12469329955345
2021,2021-01-15,overcast,gbm,5,139,59.66209762945685,41.572037332751094
2021,2021-01-16,overcast,persistence,5,135,71.36068218987575,40.236847432454546
2021,2021-01-16,overcast,smart_persistence,5,135,71.09620089913965,40.00750926135565
2021,2021-01-16,overcast,gbm,5,135,73.7564982801488,41.42299760144721
2021,2021-01-17,mixed,persistence,5,139,16.117349421610353,14.289516119647683
2021,2021-01-17,mixed,smart_persistence,5,139,4.3723335917708965,2.8681490925040816
2021,2021-01-17,mixed,gbm,5,139,5.211056152502414,3.7829918331713253
2021,2021-01-18,mixed,persistence,5,139,46.794671241072905,27.01909291658508
2021,2021-01-18,mixed,smart_persistence,5,139,43.72635704858451,15.592355520953115
2021,2021-01-18,mixed,gbm,5,139,41.88674074834432,18.439157497896424
2021,2021-01-19,mixed,persistence,5,129,17.460166688538557,15.524731539939792
2021,2021-01-19,mixed,smart_persistence,5,129,5.763867127006797,3.929946060304068
2021,2021-01-19,mixed,gbm,5,129,6.563417798613809,4.748435517816978
2021,2021-01-20,mixed,persistence,5,139,16.62730700418527,14.611453735572006
2021,2021-01-20,mixed,smart_persistence,5,139,5.1198756096096965,3.0447308569842257
2021,2021-01-20,mixed,gbm,5,139,6.099716894514731,4.63559516385109
2021,2021-01-21,mixed,persistence,5,129,173.44175504566232,112.00015807336459
2021,2021-01-21,mixed,smart_persistence,5,129,172.43329024615437,109.83086434486819
2021,2021-01-21,mixed,gbm,5,129,146.82817427148885,100.4616112258947
2021,2021-01-22,mixed,persistence,5,137,76.71954027739032,40.42206512228195
2021,2021-01-22,mixed,smart_persistence,5,137,75.08596631740741,34.675573650505605
2021,2021-01-22,mixed,gbm,5,137,68.82224969614475,36.49278240071708
2021,2021-01-23,overcast,persistence,5,127,70.53154225693467,41.451386673243654
2021,2021-01-23,overcast,smart_persistence,5,127,70.0487500708543,40.02161039117416
2021,2021-01-23,overcast,gbm,5,127,70.71276969394474,44.37857803413525
2021,2021-01-24,mixed,persistence,5,107,237.30682139697024,154.6885824153969
2021,2021-01-24,mixed,smart_persistence,5,107,236.34667984216952,153.31445287068
2021,2021-01-24,mixed,gbm,5,107,194.0455463778764,132.0068848776226
2021,2021-01-25,mixed,persistence,5,137,165.2114011545431,85.92533832744677
2021,2021-01-25,mixed,smart_persistence,5,137,163.25953645462374,79.3170849914046
2021,2021-01-25,mixed,gbm,5,137,137.11828721498628,71.98905053016604
2021,2021-01-26,mixed,persistence,5,71,106.26296091423667,64.38097636992286
2021,2021-01-26,mixed,smart_persistence,5,71,104.62714642348679,63.98676824384487
2021,2021-01-26,mixed,gbm,5,71,103.0396548294774,68.55597661957563
2021,2021-01-27,overcast,persistence,5,137,85.29182874702256,49.75317374459212
2021,2021-01-27,overcast,smart_persistence,5,137,84.38342974172323,48.54625312036294
2021,2021-01-27,overcast,gbm,5,137,83.09428467448517,51.34110268393521
2021,2021-01-28,mixed,persistence,5,127,96.15775250558552,60.37559088759361
2021,2021-01-28,mixed,smart_persistence,5,127,95.42487401408862,57.99245420851813
2021,2021-01-28,mixed,gbm,5,127,88.10816378519388,57.85708821909715
2021,2021-01-29,mixed,persistence,5,137,95.91893380736644,54.74182986517032
2021,2021-01-29,mixed,smart_persistence,5,137,94.40871136146444,51.74239711278254
2021,2021-01-29,mixed,gbm,5,137,84.03057021982988,50.91422552497623
2021,2021-01-30,mixed,persistence,5,136,164.58729617419388,97.82899609734068
2021,2021-01-30,mixed,smart_persistence,5,136,163.5431489222568,95.37408408467104
2021,2021-01-30,mixed,gbm,5,136,147.19766412109203,91.77473101055436
2021,2021-01-31,mixed,persistence,5,136,189.85071651416825,115.25478291511531
2021,2021-01-31,mixed,smart_persistence,5,136,189.30366350632275,114.93105176195493
2021,2021-01-31,mixed,gbm,5,136,169.9774533318132,114.11548597470392
2021,2021-02-01,mixed,persistence,5,136,93.46628263811071,51.36239347738392
2021,2021-02-01,mixed,smart_persistence,5,136,93.11135150387035,50.221435108799355
2021,2021-02-01,mixed,gbm,5,136,95.19360290370273,58.74480823058582
2021,2021-02-02,mixed,persistence,5,117,35.15157687261167,23.340408776638693
2021,2021-02-02,mixed,smart_persistence,5,117,30.843699057448806,13.747259773377017
2021,2021-02-02,mixed,gbm,5,117,30.777193784050592,16.134719088264955
2021,2021-02-03,mixed,persistence,5,136,76.57791527940431,34.86586144391232
2021,2021-02-03,mixed,smart_persistence,5,136,74.22472446347119,24.990070604426755
2021,2021-02-03,mixed,gbm,5,136,63.29063194962859,24.45822509522282
2021,2021-02-04,mixed,persistence,5,136,168.27313928574907,101.70293603223851
2021,2021-02-04,mixed,smart_persistence,5,136,167.9247078515574,101.85223905293742
2021,2021-02-04,mixed,gbm,5,136,152.72399122712955,97.89794838170634
2021,2021-02-05,mixed,persistence,5,136,94.60247331410444,61.06343137516701
2021,2021-02-05,mixed,smart_persistence,5,136,93.8824382462128,58.8000287691174
2021,2021-02-05,mixed,gbm,5,136,85.1699176572397,57.52519000970733
2021,2021-02-06,mixed,persistence,5,136,15.948156342561035,14.493223246407222
2021,2021-02-06,mixed,smart_persistence,5,136,2.9131779844590335,2.287220706486926
2021,2021-02-06,mixed,gbm,5,136,4.002069687168465,3.15212874841686
2021,2021-02-07,mixed,persistence,5,118,15.976474586787667,13.943824916775347
2021,2021-02-07,mixed,smart_persistence,5,118,4.577652408475683,2.588509215151431
2021,2021-02-07,mixed,gbm,5,118,5.535932320021206,3.729595267761134
2021,2021-02-08,mixed,persistence,5,134,16.243921295049986,14.635512508562968
2021,2021-02-08,mixed,smart_persistence,5,134,3.2049623557050384,2.4220412077752687
2021,2021-02-08,mixed,gbm,5,134,4.1717734414906085,3.356993734973092
2021,2021-02-09,mixed,persistence,5,134,94.37320655365457,46.65248709294565
2021,2021-02-09,mixed,smart_persistence,5,134,92.02907490622397,39.00970012381009
2021,2021-02-09,mixed,gbm,5,134,88.7182122857768,42.244685968884475
2021,2021-02-10,mixed,persistence,5,134,183.0392146915004,110.57957647807412
2021,2021-02-10,mixed,smart_persistence,5,134,181.88270312144166,107.17854601626486
2021,2021-02-10,mixed,gbm,5,134,153.34367252086957,97.92469997040205
2021,2021-02-11,mixed,persistence,5,134,173.61975814067281,125.08560785606531
2021,2021-02-11,mixed,smart_persistence,5,134,172.48089477163396,124.11676334097821
2021,2021-02-11,mixed,gbm,5,134,157.91253306047517,117.28463662320989
2021,2021-02-12,overcast,persistence,5,134,84.41447179174189,44.17717805727194
2021,2021-02-12,overcast,smart_persistence,5,134,84.08301490459831,44.13435560906135
2021,2021-02-12,overcast,gbm,5,134,81.95312592843993,47.21486294261592
2021,2021-02-13,mixed,persistence,5,134,98.64145433694719,61.97093935155153
2021,2021-02-13,mixed,smart_persistence,5,134,97.300249072611,60.39587894583994
2021,2021-02-13,mixed,gbm,5,134,87.17032724948314,58.85451592398235
2021,2021-02-14,mixed,persistence,5,134,143.9063623462599,93.38698728760873
2021,2021-02-14,mixed,smart_persistence,5,134,143.05109426896507,92.72609519014449
2021,2021-02-14,mixed,gbm,5,134,140.62321465979386,101.7309152150157
2021,2021-02-15,mixed,persistence,5,134,62.53615165952309,25.504478397654633
2021,2021-02-15,mixed,smart_persistence,5,134,59.783424781501374,15.22963246724268
2021,2021-02-15,mixed,gbm,5,134,60.57415517463585,19.132466305529448
2021,2021-02-16,mixed,persistence,5,132,16.46154964183603,14.906935084949637
2021,2021-02-16,mixed,smart_persistence,5,132,3.046288582585744,2.35781510539335
2021,2021-02-16,mixed,gbm,5,132,3.901440995183067,3.032567855009753
2021,2021-02-17,mixed,persistence,5,132,50.59235339468658,28.606437885401352
2021,2021-02-17,mixed,smart_persistence,5,132,46.971903408031174,20.180724876939056
2021,2021-02-17,mixed,gbm,5,132,41.90105131520754,20.35614076556583
2021,2021-02-18,mixed,persistence,5,108,216.05973854897493,114.54563131450124
2021,2021-02-18,mixed,smart_persistence,5,108,215.81597732586414,114.15202468186583
2021,2021-02-18,mixed,gbm,5,108,188.72075283903126,115.28155549503273
2021,2021-02-19,overcast,persistence,5,75,79.48776711387761,34.490064299623164
2021,2021-02-19,overcast,smart_persistence,5,75,78.91733665596867,34.56998356127544
2021,2021-02-19,overcast,gbm,5,75,78.40293319805093,42.65915406258601
2021,2021-02-20,mixed,persistence,5,132,153.8215069683891,65.60359271367578
2021,2021-02-20,mixed,smart_persistence,5,132,152.25316099834743,59.543700269966806
2021,2021-02-20,mixed,gbm,5,132,135.37774806690786,65.49347278871404
2021,2021-02-21,mixed,persistence,5,132,68.2890618554198,34.0712720842074
2021,2021-02-21,mixed,smart_persistence,5,132,65.24492866269935,26.59941618914215
2021,2021-02-21,mixed,gbm,5,132,61.967275937946575,30.978461824718043
2021,2021-02-22,mixed,persistence,5,131,34.606426168646095,18.589635980038036
2021,2021-02-22,mixed,smart_persistence,5,131,31.18138186564603,7.892744963036692
2021,2021-02-22,mixed,gbm,5,131,27.964091756800503,8.777903256269793
2021,2021-02-23,mixed,persistence,5,131,16.70881743958647,15.057022182086818
2021,2021-02-23,mixed,smart_persistence,5,131,3.5558590923364735,2.563743273238539
2021,2021-02-23,mixed,gbm,5,131,4.114397936857559,3.025785670828699
2021,2021-02-24,mixed,persistence,5,130,17.084404089178673,15.264534260678415
2021,2021-02-24,mixed,smart_persistence,5,130,4.179485433246809,2.8443472748173613
2021,2021-02-24,mixed,gbm,5,130,5.074262973577503,3.7637169061806923
2021,2021-02-25,mixed,persistence,5,130,18.440599556093776,16.13102370042047
2021,2021-02-25,mixed,smart_persistence,5,130,8.189017615795636,4.196791768787758
2021,2021-02-25,mixed,gbm,5,130,10.379708576246815,5.822710262815613
2021,2021-02-26,mixed,persistence,5,130,38.48680647416623,20.69478545555777
2021,2021-02-26,mixed,smart_persistence,5,130,33.68704928107342,9.009717355632503
2021,2021-02-26,mixed,gbm,5,130,34.29226660349333,12.494127030073766
2021,2021-02-27,mixed,persistence,5,129,83.96012913132652,41.40880549231267
2021,2021-02-27,mixed,smart_persistence,5,129,81.01509293492683,33.53599059459113
2021,2021-02-27,mixed,gbm,5,129,75.40166971541419,33.67253472495711
2021,2021-02-28,mixed,persistence,5,129,129.3896570574744,53.88090645250316
2021,2021-02-28,mixed,smart_persistence,5,129,127.03176731701254,44.85094218029397
2021,2021-02-28,mixed,gbm,5,129,111.24537713114366,47.17987627019603
2021,2021-03-01,mixed,persistence,5,129,159.3777376621846,78.05412325009003
2021,2021-03-01,mixed,smart_persistence,5,129,157.07492921609753,70.83997251378406
2021,2021-03-01,mixed,gbm,5,129,145.3742285173671,77.79912564076966
2021,2021-03-02,mixed,persistence,5,129,43.70561276585362,23.56017587351312
2021,2021-03-02,mixed,smart_persistence,5,129,39.61662532303249,13.2733503413252
2021,2021-03-02,mixed,gbm,5,129,34.11527850138537,14.082114127067115
2021,2021-03-03,mixed,persistence,5,129,66.4261606141419,28.27420061688188
2021,2021-03-03,mixed,smart_persistence,5,129,63.34842778651592,20.864369254336054
2021,2021-03-03,mixed,gbm,5,129,60.32606651440624,23.8580409944327
2021,2021-03-04,mixed,persistence,5,128,164.49557786389212,106.83762054145089
2021,2021-03-04,mixed,smart_persistence,5,128,163.42103412698026,104.56500087830851
2021,2021-03-04,mixed,gbm,5,128,141.8927554000372,103.40360725337143
2021,2021-03-05,mixed,persistence,5,127,136.97257359763725,80.94736802108861
2021,2021-03-05,mixed,smart_persistence,5,127,136.52486197517698,77.50691693243165
2021,2021-03-05,mixed,gbm,5,127,131.02994961108325,82.9018908890233
2021,2021-03-06,mixed,persistence,5,127,106.76320908154536,57.48072522080724
2021,2021-03-06,mixed,smart_persistence,5,127,105.73757046440886,55.38810305609703
2021,2021-03-06,mixed,gbm,5,127,104.26242318700979,58.912823445351094
2021,2021-03-07,mixed,persistence,5,127,186.16773265359743,106.73977155009838
2021,2021-03-07,mixed,smart_persistence,5,127,184.43977994667293,99.57814937630192
2021,2021-03-07,mixed,gbm,5,127,174.99940394465787,106.7855621834192
2021,2021-03-08,mixed,persistence,5,117,172.4340405944015,79.1893190563218
2021,2021-03-08,mixed,smart_persistence,5,117,170.61115487289268,70.01145412739642
2021,2021-03-08,mixed,gbm,5,117,153.1591005362771,75.3031760844677
2021,2021-03-09,mixed,persistence,5,87,18.874411235197407,17.705469821817807
2021,2021-03-09,mixed,smart_persistence,5,87,7.871149727099833,4.740578588639048
2021,2021-03-09,mixed,gbm,5,87,8.552151167017106,5.570310146776032
2021,2021-03-10,mixed,persistence,5,126,92.3710621256296,47.16172227405622
2021,2021-03-10,mixed,smart_persistence,5,126,89.84196103980975,43.31780356038628
2021,2021-03-10,mixed,gbm,5,126,86.2936918715711,47.1009545105089
2021,2021-03-11,mixed,persistence,5,126,106.07821112430344,60.521206992013596
2021,2021-03-11,mixed,smart_persistence,5,126,105.13293436109974,57.76066585620003
2021,2021-03-11,mixed,gbm,5,126,94.45062550379947,58.116861877210894
2021,2021-03-12,mixed,persistence,5,126,126.25919391492505,76.93628069711059
2021,2021-03-12,mixed,smart_persistence,5,126,124.35313303752797,75.10932358096231
2021,2021-03-12,mixed,gbm,5,126,109.7152844389318,77.76582757174906
2021,2021-03-13,overcast,persistence,5,126,22.230501532970724,13.978547943962832
2021,2021-03-13,overcast,smart_persistence,5,126,21.737608093429266,13.228743599096607
2021,2021-03-13,overcast,gbm,5,126,23.209039232887267,14.498203035675974
2021,2021-03-14,mixed,persistence,5,124,103.32143705533582,60.35179235089126
2021,2021-03-14,mixed,smart_persistence,5,124,102.45397169773072,57.80250811762385
2021,2021-03-14,mixed,gbm,5,124,87.22044398971623,52.28093567804177
2021,2021-03-15,mixed,persistence,5,121,27.442399141751697,19.06855266184195
2021,2021-03-15,mixed,smart_persistence,5,121,33.91525375401379,14.490870297031321
2021,2021-03-15,mixed,gbm,5,121,34.74243218055222,16.58004772450461
2021,2021-03-16,mixed,persistence,5,124,22.291619118025814,17.393527707746358
2021,2021-03-16,mixed,smart_persistence,5,124,14.529685977422318,6.456101837991352
2021,2021-03-16,mixed,gbm,5,124,15.258731843179003,9.311423731753932
2021,2021-03-17,mixed,persistence,5,124,50.784018209230716,26.54760763722094
2021,2021-03-17,mixed,smart_persistence,5,124,45.83664683461688,17.589299299578947
2021,2021-03-17,mixed,gbm,5,124,41.44787466134046,19.172152232856902
2021,2021-03-18,mixed,persistence,5,124,43.141926589718324,27.75451241770159
2021,2021-03-18,mixed,smart_persistence,5,124,38.38734247981396,22.231255437651292
2021,2021-03-18,mixed,gbm,5,124,38.40682267602303,23.345780023425906
2021,2021-03-19,mixed,persistence,5,123,122.68565246584191,80.65086085621945
2021,2021-03-19,mixed,smart_persistence,5,123,122.11971552233261,78.39494295032105
2021,2021-03-19,mixed,gbm,5,123,106.91275490993601,71.76183844985103
2021,2021-03-20,overcast,persistence,5,123,20.571663211540677,13.047567666061715
2021,2021-03-20,overcast,smart_persistence,5,123,19.694515024168197,12.183209132956573
2021,2021-03-20,overcast,gbm,5,123,24.60433573416275,17.284307941596428
2021,2021-03-21,overcast,persistence,5,105,22.767017100957947,14.828452850523599
2021,2021-03-21,overcast,smart_persistence,5,105,22.630903447441618,14.39747192290895
2021,2021-03-21,overcast,gbm,5,105,23.61766038258707,16.033561615991104
2021,2021-03-22,mixed,persistence,5,123,196.5930332993605,124.01469195503093
2021,2021-03-22,mixed,smart_persistence,5,123,195.42392014617408,122.05864651617499
2021,2021-03-22,mixed,gbm,5,123,176.42359742473337,114.8205814476595
2021,2021-03-23,mixed,persistence,5,123,176.46813368618504,104.50634300417904
2021,2021-03-23,mixed,smart_persistence,5,123,174.90197674752437,103.97165391330901
2021,2021-03-23,mixed,gbm,5,123,155.5444523741613,103.2997778048332
2021,2021-03-24,mixed,persistence,5,122,107.94845271414812,46.168905977342135
2021,2021-03-24,mixed,smart_persistence,5,122,106.13338806072579,37.9272937191861
2021,2021-03-24,mixed,gbm,5,122,94.59333144570353,38.396852756899015
2021,2021-03-25,mixed,persistence,5,104,59.808445017993,28.265055179594565
2021,2021-03-25,mixed,smart_persistence,5,104,56.89552210842897,21.340609276288948
2021,2021-03-25,mixed,gbm,5,104,50.808189557605424,20.58711152255222
2021,2021-03-26,mixed,persistence,5,121,205.27666707906644,147.61533264285956
2021,2021-03-26,mixed,smart_persistence,5,121,204.0306314263232,145.308763360197
2021,2021-03-26,mixed,gbm,5,121,177.85210379581954,133.6180720033241
2021,2021-03-27,overcast,persistence,5,121,121.27767623695833,60.367423073318975
2021,2021-03-27,overcast,smart_persistence,5,121,121.99946374961254,59.96445602190484
2021,2021-03-27,overcast,gbm,5,121,120.21873182820146,69.73927544261946
2021,2021-03-28,mixed,persistence,5,121,136.06791819760699,96.16404282751193
2021,2021-03-28,mixed,smart_persistence,5,121,134.8310038109201,93.3755595654903
2021,2021-03-28,mixed,gbm,5,121,119.32158438643064,86.46165951957454
2021,2021-03-29,mixed,persistence,5,120,31.915910684684913,17.888181495668835
2021,2021-03-29,mixed,smart_persistence,5,120,30.50790334772849,9.202785100688276
2021,2021-03-29,mixed,gbm,5,120,30.93317660279668,9.570735121681484
2021,2021-03-30,mixed,persistence,5,107,17.170099396209135,15.629853673440872
2021,2021-03-30,mixed,smart_persistence,5,107,15.645344335542042,7.091846660356478
2021,2021-03-30,mixed,gbm,5,107,16.057042513895592,7.429064946309421
2021,2021-03-31,mixed,persistence,5,120,16.45635600181053,14.747522735595082
2021,2021-03-31,mixed,smart_persistence,5,120,16.78618280144767,6.828300164655201
2021,2021-03-31,mixed,gbm,5,120,17.582971049986526,8.2720828273409
2021,2021-04-01,mixed,persistence,5,120,16.387810318571123,14.774644660950335
2021,2021-04-01,mixed,smart_persistence,5,120,15.363133102664266,6.252503771079917
2021,2021-04-01,mixed,gbm,5,120,16.03752076909577,7.112584014698822
2021,2021-04-02,mixed,persistence,5,120,16.12684639347328,14.411046536763543
2021,2021-04-02,mixed,smart_persistence,5,120,15.03590499593796,6.172422046480856
2021,2021-04-02,mixed,gbm,5,120,15.585421370937404,6.703333367656027
2021,2021-04-03,mixed,persistence,5,119,16.031212571574518,14.329777308872186
2021,2021-04-03,mixed,smart_persistence,5,119,14.151104147385821,5.8551896455460515
2021,2021-04-03,mixed,gbm,5,119,14.58492152502321,6.157628530185369
2021,2021-04-04,mixed,persistence,5,119,16.10032400457903,14.429770076974622
2021,2021-04-04,mixed,smart_persistence,5,119,14.672644681010485,6.110013961482345
2021,2021-04-04,mixed,gbm,5,119,15.11023745893987,6.4462962809133595
2021,2021-04-05,mixed,persistence,5,119,16.107307585884964,14.352840391528318
2021,2021-04-05,mixed,smart_persistence,5,119,15.86515869951819,6.634619400716991
2021,2021-04-05,mixed,gbm,5,119,16.35229146616148,7.081085664956556
2021,2021-04-06,mixed,persistence,5,119,16.02419605316914,14.33722872694101
2021,2021-04-06,mixed,smart_persistence,5,119,16.31367750890395,6.737641948423639
2021,2021-04-06,mixed,gbm,5,119,16.721556700574702,7.092364569459406
2021,2021-04-07,mixed,persistence,5,113,14.907915340493586,12.979350456307063
2021,2021-04-07,mixed,smart_persistence,5,113,24.17221907011221,7.705280387829349
2021,2021-04-07,mixed,gbm,5,113,24.624101753287903,8.111979558821027
2021,2021-04-08,mixed,persistence,5,117,15.948765096646788,14.16371878599487
2021,2021-04-08,mixed,smart_persistence,5,117,14.832929145370272,6.284908482433947
2021,2021-04-08,mixed,gbm,5,117,15.20045629005601,6.548212626781581
2021,2021-04-09,mixed,persistence,5,117,16.277351158648525,14.271863236386617
2021,2021-04-09,mixed,smart_persistence,5,117,13.168729499918024,5.635671683185776
2021,2021-04-09,mixed,gbm,5,117,13.587868272263009,6.002451240656593
2021,2021-04-10,mixed,persistence,5,85,185.4837595476751,136.0096061361346
2021,2021-04-10,mixed,smart_persistence,5,85,186.03007951193356,138.36452548108394
2021,2021-04-10,mixed,gbm,5,85,161.4701641641194,130.6564218652568
2021,2021-04-11,mixed,persistence,5,117,32.62578370122547,19.882766332381795
2021,2021-04-11,mixed,smart_persistence,5,117,29.257754953310688,11.420357802537056
2021,2021-04-11,mixed,gbm,5,117,28.81475210952656,12.112143135093465
2021,2021-04-12,mixed,persistence,5,117,28.058494750471485,20.373555631719434
2021,2021-04-12,mixed,smart_persistence,5,117,25.612647929856216,12.971932413882264
2021,2021-04-12,mixed,gbm,5,117,25.24557293312229,13.719448094166925
2021,2021-04-13,mixed,persistence,5,75,18.398376885148398,15.011049489078424
2021,2021-04-13,mixed,smart_persistence,5,75,13.085523790452145,7.816349757286857
2021,2021-04-13,mixed,gbm,5,75,13.92218356515734,8.772245504909955
2021,2021-04-14,mixed,persistence,5,106,109.60140633218667,57.19693034134768
2021,2021-04-14,mixed,smart_persistence,5,106,109.45920273432307,54.57834637766087
2021,2021-04-14,mixed,gbm,5,106,91.56851105880749,52.09538603226851
2021,2021-04-15,overcast,persistence,5,116,76.2746685803106,40.441819552717405
2021,2021-04-15,overcast,smart_persistence,5,116,75.89806193622675,39.71315225786594
2021,2021-04-15,overcast,gbm,5,116,74.96718825183228,43.031895527618325
2021,2021-04-16,mixed,persistence,5,116,16.47054264008122,14.42491537949105
2021,2021-04-16,mixed,smart_persistence,5,116,19.118959892104584,8.24519918489599
2021,2021-04-16,mixed,gbm,5,116,19.85923220160962,9.290861543919888
2021,2021-04-17,mixed,persistence,5,116,16.190129776831782,14.319893541006802
2021,2021-04-17,mixed,smart_persistence,5,116,21.103289423199595,8.901826644485963
2021,2021-04-17,mixed,gbm,5,116,21.87625314456854,10.013002477327852
2021,2021-04-18,mixed,persistence,5,116,15.965496566610542,14.18744100373405
2021,2021-04-18,mixed,smart_persistence,5,116,20.840630050058714,8.684513097530767
2021,2021-04-18,mixed,gbm,5,116,21.589227225957174,9.830139057531294
2021,2021-04-19,mixed,persistence,5,98,16.339154577677945,14.422934551627632
2021,2021-04-19,mixed,smart_persistence,5,98,21.47544109395603,9.189148250076444
2021,2021-04-19,mixed,gbm,5,98,22.28276340892887,10.52395090562462
2021,2021-04-20,mixed,persistence,5,114,15.591109660778447,13.856763070089386
2021,2021-04-20,mixed,smart_persistence,5,114,18.74167421598658,7.979610767386982
2021,2021-04-20,mixed,gbm,5,114,19.434410175109942,8.894453342550332
2021,2021-04-21,mixed,persistence,5,114,33.65324637590476,21.125206328275
2021,2021-04-21,mixed,smart_persistence,5,114,34.953342788884136,15.618719216477817
2021,2021-04-21,mixed,gbm,5,114,34.86731734561306,17.70034805350155
2021,2021-04-22,mixed,persistence,5,114,15.653768006534177,13.966801961262458
2021,2021-04-22,mixed,smart_persistence,5,114,19.39947785208311,8.164502415545838
2021,2021-04-22,mixed,gbm,5,114,20.149711834065723,9.418614713255199
2021,2021-04-23,mixed,persistence,5,114,16.440209309677368,14.026805810760791
2021,2021-04-23,mixed,smart_persistence,5,114,18.26356310441642,7.663588640724665
2021,2021-04-23,mixed,gbm,5,114,19.022084538122208,8.783291502376757
2021,2021-04-24,mixed,persistence,5,114,16.431847528627426,14.033673604329563
2021,2021-04-24,mixed,smart_persistence,5,114,20.929410817209963,8.855014440977476
2021,2021-04-24,mixed,gbm,5,114,21.603719120616116,9.892594239015851
2021,2021-04-25,mixed,persistence,5,113,15.57918330774622,13.879507554316106
2021,2021-04-25,mixed,smart_persistence,5,113,21.53014904544222,9.135100126240289
2021,2021-04-25,mixed,gbm,5,113,22.431286325673526,10.548079955547532
2021,2021-04-26,clear,persistence,5,113,14.165538284981489,12.43326636120294
2021,2021-04-26,clear,smart_persistence,5,113,3.2911316527631995,1.8751689874227833
